Ligand	Receptor	Score
LAMB2	ITGA3_ITGB1	2
LAMB2	ITGA9_ITGB1	2
LAMB2	ITGA6_ITGB4	2
LAMB2	ITGA7_ITGB1	2
LAMB2	ITGA6_ITGB1	2
LAMB2	ITGA1_ITGB1	1
LAMB2	ITGA2_ITGB1	2
LAMB3	ITGAV_ITGB8	2
LAMB3	ITGA3_ITGB1	2
LAMB3	ITGA9_ITGB1	2
LAMB3	ITGA6_ITGB4	2
LAMB3	ITGA7_ITGB1	2
LAMB3	ITGA6_ITGB1	2
LAMB3	ITGA1_ITGB1	1
LAMB3	ITGA2_ITGB1	2
LAMC1	ITGAV_ITGB8	2
LAMC1	ITGA3_ITGB1	2
LAMC1	ITGA9_ITGB1	2
LAMC1	ITGA6_ITGB4	2
LAMC1	ITGA7_ITGB1	2
LAMC1	ITGA6_ITGB1	2
LAMC1	ITGA1_ITGB1	1
LAMC1	ITGA2_ITGB1	2
LAMC2	ITGAV_ITGB8	2
LAMC2	ITGA3_ITGB1	2
LAMC2	ITGA9_ITGB1	2
LAMC2	ITGA6_ITGB4	2
LAMC2	ITGA7_ITGB1	2
LAMC2	ITGA6_ITGB1	2
LAMC2	ITGA1_ITGB1	1
LAMC2	ITGA2_ITGB1	2
LAMC3	ITGAV_ITGB8	2
LAMC3	ITGA3_ITGB1	2
LAMC3	ITGA9_ITGB1	2
LAMC3	ITGA6_ITGB4	2
LAMC3	ITGA7_ITGB1	2
LAMC3	ITGA6_ITGB1	2
LAMC3	ITGA1_ITGB1	1
LAMC3	ITGA2_ITGB1	2
CHAD	ITGA2_ITGB1	2
RELN	ITGA3_ITGB1	2
THBS1	ITGAV_ITGB3	2
THBS1	ITGA3_ITGB1	2
THBS2	ITGAV_ITGB3	2
THBS2	ITGA3_ITGB1	2
THBS3	ITGAV_ITGB3	2
THBS3	ITGA3_ITGB1	2
THBS4	ITGAV_ITGB3	2
THBS4	ITGA3_ITGB1	2
COMP	ITGAV_ITGB3	2
COMP	ITGA3_ITGB1	2
VTN	ITGAV_ITGB3	2
VTN	ITGAV_ITGB8	2
VTN	ITGAV_ITGB5	2
VTN	ITGA2B_ITGB3	2
VTN	ITGA8_ITGB1	2
VTN	ITGAV_ITGB1	2
TNC	ITGAV_ITGB3	2
TNC	ITGAV_ITGB6	2
TNC	ITGA2B_ITGB3	2
TNC	ITGA8_ITGB1	2
TNC	ITGA9_ITGB1	2
TNR	ITGAV_ITGB3	2
TNR	ITGAV_ITGB6	2
TNR	ITGA2B_ITGB3	2
TNR	ITGA8_ITGB1	2
TNR	ITGA9_ITGB1	2
TNN	ITGAV_ITGB3	2
TNN	ITGAV_ITGB6	2
TNN	ITGA2B_ITGB3	2
TNN	ITGA8_ITGB1	2
TNN	ITGA9_ITGB1	2
TNXB	ITGAV_ITGB3	2
TNXB	ITGAV_ITGB6	2
TNXB	ITGA2B_ITGB3	2
TNXB	ITGA8_ITGB1	2
TNXB	ITGA9_ITGB1	2
DSPP	ITGAV_ITGB6	2
DSPP	ITGAV_ITGB1	2
VWF	ITGA2B_ITGB3	2
VWF	ITGAV_ITGB3	2
VWF	GP complex	1
IBSP	ITGAV_ITGB5	2
IBSP	ITGAV_ITGB3	2
DMP1	ITGAV_ITGB3	2
ADGRE5	CD55B	1
FCER2	ITGAX_ITGB2	2
FCER2	ITGAV_ITGB3	2
FCER2	ITGAM_ITGB2	2
CNTN2	L1CAM	2
CNTN2	CNTN2_CNTNAP2	1
CNTN2	CNTN2	1
JAM3	F11R	2
JAM3	ITGAM_ITGB2L	1
JAM3	ITGAM_ITGB2	2
NCAM1	L1CAM	2
NCAM1	NCAM2	3
NCAM1	NCAM1	1
IL37	SIGIRR	1
WNT5B	LRP5	2
WNT5B	LRP6	2
RSPO4	LRP6	1
RSPO4	LRP5	1
IL22	IL20RB	1
IL36A	IL1RAP	2
IL36B	IL1RAP	2
IL36G	IL1RAP	2
IL33	IL1RAP	2
IL12A	IL27RA	1
IL27	IL12RB2	1
AMH	BMPR1A	2
GDF1	ACVR1C	2
GDF3	ACVR2A	2
GDF3	ACVR1B	2
GDF3	ACVR2B	2
GDF3	ACVR1C	2
GDF11	TGFBR1	1
GDF10	ACVR2B	2
MSTN	TGFBR1	1
MSTN	ACVR1B	1
IGLC1	FCGR2B	1
IGLC1	FCGR3B	1
IGHG1	FCGR2B	1
IGHG1	FCGR3B	1
IL1F10	SIGIRR	3
IL1F10	IL1RAPL2	3
IL1F10	IL1RAPL1	3
CCL26	CCR5	3
LGALS9	COLEC12	2
LGALS9	LRP1	2
LGALS9	PTPRK	2
LGALS9	MET	1
NRG2	MOG	1
NRG2	MPIG6B	1
NRG2	LRRTM2	1
NRG2	NRP2	1
TGFA	PTPRD	1
TNF	SEMA4C	2
ANXA1	FPR2_FPR3	1
THBS1	ITGA2B_ITGB3	1
CSF1	CELSR3	2
CSF1	CSF2RA	2
CSF1	CSF3R	2
TGFB3	ACVR1_TGFBR2	1
TGFB3	TGFBR1_TGFBR2	1
TGFB3	ACVR1C_TGFBR2	1
TGFB3	ACVR1B_TGFBR2	1
TGFB3	ACVR1_TGFBR1_TGFBR2	1
HLA-E	KLRC3_KLRD1	1
HLA-E	KLRC2_KLRD1	1
HLA-E	KLRC1_KLRD1	1
HLA-E	CD8B2	2
HLA-E	CD8B	2
HLA-E	CD8A	2
PLA2G2A	ERBB3	1
PLA2G2A	EGFR	1
HLA-G	CD8B2	2
HLA-G	CD8B	2
HLA-G	CD8A	2
VCAM1	ITGA9_ITGB1	1
VCAM1	ITGAD_ITGB2	1
VCAM1	ITGA4_ITGB1	1
VCAM1	ITGA4_ITGB7	1
CD40LG	CD9	1
CD40LG	CD53	1
GDF5	ACVR2B_BMPR1B	1
GDF5	ACVR2A_BMPR1B	1
GDF5	ACVR2A_BMPR1A	1
GDF5	ACVR2B_BMPR1A	1
TNFSF10	CCR6	1
NRG3	EGFR	2
B2M	CD1C	1
NRG1	SIGLEC7	1
NRG1	FCAMR	1
NRG1	HLA-DPB1	2
NRG1	LSR	2
NRG1	NETO2	2
RAET1G	HCST_KLRK1	1
SLITRK1	TNFRSF11B	1
SLITRK1	ENPEP	1
ULBP2	HCST_KLRK1	1
KL	FGFR1	2
TNFSF13B	HLA-DPB1	2
VWF	GP1BA_GP1BB	1
VWF	ITGA4	2
VWF	ITGA9	2
VWF	ITGB1	2
AGRP	SDC1	1
AGRP	MC1R	2
WNT7A	ADGRA2	1
CXCL11	CCR5	2
MSTN	ACVR2A_TGFBR1	1
MSTN	ACVR2B_TGFBR1	1
SEMA3E	NRP2	1
VGF	NTRK1	2
DEFB4B	TLR4	1
ANGPTL7	LILRB2	1
GDF9	BMPR2_TGFBR1	1
SLIT2	PLXNA1	1
GDF11	ACVR2B_TGFBR1	1
GDF11	ACVR1B_ACVR2A	1
GDF11	ACTR2	2
GDF11	ANTXR1	2
GDF11	ACVR2A_TGFBR1	1
BMP10	KIR3DL1	2
BMP10	ACVR2B_ACVRL1	1
BMP10	KIR2DL3	2
BMP10	KIR3DS1	1
BMP10	FFAR2	2
BMP10	ACVR2A_ACVRL1	1
BMP10	VSIR	2
BMP10	GPR152	2
IL33	IL1RAP_IL1RL1	1
ANGPTL1	LILRB2	1
BMP15	TGFBR1	1
BMP15	ACTR2	2
PDGFB	ADGRV1	2
PDGFB	PDGFRA_PDGFRB	1
TGFB1	ACVR1_TGFBR1_TGFBR2	1
TGFB1	ACVR1_TGFBR2	1
TGFB1	TGFBR1_TGFBR2	1
TGFB1	ACVR1C_TGFBR2	1
TGFB1	ITGAV_ITGB6	1
TGFB1	LPP	1
TGFB1	ACVR1B_TGFBR2	1
NGF	ERBB2	2
POMC	MRAP	1
PRL	ERBB2	1
GH1	EPOR	1
CALCA	ACKR3	1
CALCA	CALCRL_RAMP2	1
CALCA	CALCRL_RAMP1	1
CALCA	CALCRL_RAMP3	1
CALCA	DCLK3	1
GCG	FAP	1
VIP	ADRB1	1
GHRH	DPP4	1
NPY	ADRB2	1
NPY	ADRB1	1
IGF2	GPR152	2
GAST	GPR152	2
GAST	KIR2DL3	2
IFNA2	CR2	1
IFNG	MPL	1
IL1A	IL1R2_IL1RAP	1
IL1B	IL1R2_IL1RAP	1
TTR	NGFR	2
CXCL10	TLR4	1
AMH	AMHR2_BMPR1B	1
AMH	GREM2	1
AMH	ACVR1_AMHR2	1
APOB	TREM2	1
WNT1	CD36	2
IL4	IL13RA2_IL4R	1
IL4	IL2RG_IL4R	1
IL4	IL13RA1_IL4R	1
IL4	IL13_IL13RA1_IL4R	1
IL4	IL21R	1
IL5	CSF2RB_IL5RA	1
IL5	CSF2RA	1
FGF1	ITGB3	1
IL6	MUSK	1
IL6	FCGR3B	1
GPI	NTRK1	2
GRP	FAP	1
INHBA	ACTR2	2
LPA	TREM2	1
IL3	CSF2RA	1
IL3	CSF2RB_IL3RA	1
FGF2	ITGB3	2
GIP	FAP	1
CSF3	CSF2RA	2
CGB8	LHCGR	1
SPP1	CCR8	2
BMP2	ACTR2	2
BMP2	ACVR2B_BMPR1B	1
BMP2	ACVR2A_BMPR1B	1
BMP2	ACVR2A_BMPR1A	1
BMP2	ACVR2B_BMPR1A	1
BMP4	ACVR2B_BMPR1B	1
BMP4	GREM2	1
BMP4	ACVR2A_BMPR1B	1
BMP4	ACVR2A_BMPR1A	1
BMP4	ACVR2B_BMPR1A	1
BMP3	ACVR1B_ACVR2A	1
IL7	IL2RG_IL7R	1
CCL4	GPRC5D	2
CCL4	GPR152	2
CCL5	DPP4	1
OSM	IL6ST_OSMR	1
OSM	IL6ST_LIFR	1
COL11A2	ITGA10_ITGB1	1
COL11A2	ITGA1_ITGB1	1
COL11A2	ITGA11_ITGB1	1
COL11A2	ITGA2_ITGB1	1
MIF	CD44_CD74	1
LIF	IL6ST_LIFR	1
IL9	IL2RG_IL9R	1
VEGFA	CD44	1
NPPB	FAP	1
LGALS3	MCAM	1
LGALS3	ENG	1
BMP7	ACTR2	2
BMP7	PTPRK	2
BMP7	ACVR2B_BMPR1B	1
BMP7	ACVR1B	1
BMP7	ACVR2A_BMPR1B	1
BMP7	ACVR2A_BMPR1A	1
BMP7	ACVR2B_BMPR1A	1
TAC1	FAP	1
TAC1	DPP4	1
IL11	IL6R	1
IL11	IL11RA_IL6ST	1
BMP5	PTPRD	1
BMP5	ACVR2B_BMPR1B	1
BMP5	ACVR2A_BMPR1B	1
BMP5	ACVR2A_BMPR1A	1
BMP5	ACVR2B_BMPR1A	1
BMP6	AMHR2	2
BMP6	ACVR2B_BMPR1B	1
BMP6	ACVR2A_BMPR1B	1
BMP6	ACVR2A_BMPR1A	1
BMP6	ACVR2B_BMPR1A	1
IL10	CD27	1
IL10	CD70	1
IL10	IFNLR1	1
GAL	HLA-DPA1	2
FGFR3	EPHA4	2
BDNF	ERBB2	2
BDNF	GPR152	2
COL8A2	ITGA10_ITGB1	1
COL8A2	ITGA11_ITGB1	1
COL8A2	ITGA1_ITGB1	1
COL8A2	ITGA2_ITGB1	1
S100A4	ERBB3	1
GDF1	ACVR1B_ACVR2B	1
GDF1	ACVR1C_ACVR2A	1
GDF1	ACVR1B_ACVR2A	1
GDF1	ACTR2	2
GDF1	HTR4	2
GDF1	ACVR1C_ACVR2B	1
GRN	NTRK1	2
IFNA8	GPR152	2
BMP8B	ACVR2B_BMPR1B	1
BMP8B	ACVR2A_BMPR1B	1
BMP8B	ACVR2A_BMPR1A	1
BMP8B	ACVR2B_BMPR1A	1
IL13	IL13RA2_IL4R	1
IL13	IL13RA1_IL4R	1
IL13	IL13_IL13RA1_IL4R	1
ADM	ACKR3	1
ADM	DCLK3	1
COL15A1	ITGA10_ITGB1	1
COL15A1	ITGA1_ITGB1	1
COL15A1	ITGA11_ITGB1	1
COL15A1	ITGA2_ITGB1	1
GDNF	GFRA2_RET	1
IL15	IL15RA_IL2RB_IL2RG	1
LEP	ISLR2	1
PGF	FLT1_KDR	1
VEGFB	ADRB2	2
VEGFB	FLT1_KDR	1
COPA	NTRK1	2
COPA	CD74	2
COPA	P2RY6	2
GDF10	ACVR1B_ACVR2B	1
GDF10	BMPR2	2
CCL23	FPR2	1
WNT7B	ADGRA2	1
FAM3B	LRP5	2
IL2	IL20RA_IL20RB_IL2RG	1
TGFB2	ACVR1_TGFBR2	1
TGFB2	TGFBR1_TGFBR2	1
TGFB2	ACVR1C_TGFBR2	1
TGFB2	ACVR1B_TGFBR2	1
TGFB2	ACVR1_TGFBR1_TGFBR2	1
COL10A1	ITGA10_ITGB1	1
COL10A1	ITGA1_ITGB1	1
COL10A1	ITGA11_ITGB1	1
COL10A1	ITGA2_ITGB1	1
COL16A1	ITGA10_ITGB1	1
COL16A1	ITGA1_ITGB1	1
COL16A1	ITGA11_ITGB1	1
COL16A1	ITGA2_ITGB1	1
MFGE8	ITGB5	1
AIMP1	NTRK1	2
IL24	IL20RB_IL22RA1	1
IL24	NOTCH2	2
IL15RA	AXL	2
IL16	CD9	1
IL18	IL18_IL18R1_IL18RAP	1
COL19A1	ITGA10_ITGB1	1
COL19A1	ITGA1_ITGB1	1
COL19A1	ITGA11_ITGB1	1
COL19A1	ITGA2_ITGB1	1
ADIPOQ	PROKR2	2
ADIPOQ	CLEC2D	2
ADIPOQ	ASGR2	2
ADIPOQ	GPR152	2
CTF1	IL6ST_LIFR	1
MIA	ITGA4	1
MIA	ITGA5	1
MIA	ITGB1	1
COL24A1	ITGA10_ITGB1	1
COL24A1	ITGA1_ITGB1	1
COL24A1	ITGA11_ITGB1	1
COL24A1	ITGA2_ITGB1	1
RSPO4	LGR5_LRP5	1
RSPO4	ZNRF3	1
RSPO4	LGR4_LRP6	1
RSPO4	LGR4_LRP5	1
RSPO4	LGR5_LRP6	1
RSPO4	RNF43	1
RSPO1	RNF43	2
COL28A1	ITGA10_ITGB1	1
COL28A1	ITGA1_ITGB1	1
COL28A1	ITGA11_ITGB1	1
COL28A1	ITGA2_ITGB1	1
ERFE	LRP1	2
GDF6	ACVR2B_BMPR1B	1
GDF6	ACVR2A_BMPR1B	1
GDF6	ACVR2A_BMPR1A	1
GDF6	ACVR2B_BMPR1A	1
VSTM1	LAMP1	2
VSTM1	ADGRG3	2
ADM2	DCLK3	1
GDF7	ACVR2B_BMPR1B	1
GDF7	ACVR2A_BMPR1B	1
GDF7	ACVR2A_BMPR1A	1
GDF7	ACVR2B_BMPR1A	1
BMP8A	ACVR2B_BMPR1B	1
BMP8A	ACVR2A_BMPR1B	1
BMP8A	ACVR2A_BMPR1A	1
BMP8A	ACVR2B_BMPR1A	1
IFNL1	IFNLR1_IL10RB	1
COL27A1	ITGA10_ITGB1	1
COL27A1	ITGA1_ITGB1	1
COL27A1	ITGA11_ITGB1	1
COL27A1	ITGA2_ITGB1	1
IFNL3	IFNL3_IFNLR1_IL10RB	1
IFNL3	IFNLR1_IL10RB	1
IFNL2	IFNLR1_IL10RB	1
DEFB106B	CCR2	1
PCSK9	CD36	1
PCSK9	LRP8	1
PCSK9	CD81	1
COL22A1	ITGA10_ITGB1	1
COL22A1	ITGA1_ITGB1	1
COL22A1	ITGA11_ITGB1	1
COL22A1	ITGA2_ITGB1	1
IL1F10	IL1RAP_IL1RL2	1
FAM3C	PDCD1	2
FAM3C	ADGRG5	2
FAM3C	KIR2DL3	2
FAM3C	FFAR2	2
FAM3C	CLEC2D	2
FAM3C	GPR42	2
TSLP	CRLF2_IL7R_TSLP	1
TSLP	CRLF2_IL7R	1
COL26A1	ITGA10_ITGB1	1
COL26A1	ITGA1_ITGB1	1
COL26A1	ITGA11_ITGB1	1
COL26A1	ITGA2_ITGB1	1
COL21A1	ITGA10_ITGB1	1
COL21A1	ITGA1_ITGB1	1
COL21A1	ITGA11_ITGB1	1
COL21A1	ITGA2_ITGB1	1
NODAL	ACVR1B_ACVR2B	1
NODAL	ACVR1C_ACVR2A	1
NODAL	ACVR1B_ACVR2A	1
NODAL	ACVR1C_ACVR2B	1
NODAL	ACVR1B_ACVR2B_TDGF1	1
GPHA2	ADGRV1	2
COL12A1	ITGA10_ITGB1	1
COL12A1	ITGA1_ITGB1	1
COL12A1	ITGA11_ITGB1	1
COL12A1	ITGA2_ITGB1	1
NRTN	GFRA1_RET	1
RARRES2	CMKLR2	2
SEMA3C	NRP1_NRP2_PLXND1	1
RSPO3	ZNRF3	1
RSPO3	RNF43	1
PDGFD	PDGFRA_PDGFRB	1
IL22	IL22_IL22RA1	1
IL22	IL10RB_IL22RA1	1
IL22	IL20RA	2
IL22	IL20RB_IL22RA1	1
WNT5B	FZD1_LRP5	1
WNT5B	FZD2_LRP5	1
WNT5B	FZD10_LRP6	1
WNT5B	FZD7_LRP5	1
WNT5B	FZD8_LRP5	1
WNT5B	FZD9_LRP6	1
WNT5B	FZD6_LRP5	1
WNT5B	FZD2_LRP6	1
WNT5B	FZD3_LRP5	1
WNT5B	FZD5_LRP6	1
WNT5B	FZD3_LRP6	1
WNT5B	FZD1_LRP6	1
WNT5B	FZD6_LRP6	1
WNT5B	FZD7_LRP6	1
WNT5B	FZD10_LRP5	1
WNT5B	FZD9_LRP5	1
WNT5B	FZD5_LRP5	1
WNT5B	FZD8_LRP6	1
IL21	IL4R	1
IL23A	LILRA1	1
IL23A	GP6	1
IL23A	SIGLEC6	1
IL23A	LILRB2	1
IL26	IL10RB_IL20RA	1
GDF3	ACVR1B_ACVR2B	1
GDF3	ACVR1C_ACVR2A	1
GDF3	ACVR1B_ACVR2A	1
GDF3	ACVR1C_ACVR2B	1
SEMA3G	LILRA3	1
SEMA3G	GP6	1
SEMA3G	FCGR2A	1
IL20	IL20RB_IL22RA1	1
IL37	IL18R1_SIGIRR	1
IL36B	IL1RAP_IL1RL2	1
IL36G	IFNAR2	2
IL36G	IFNAR1	2
IL36G	IL1RAP_IL1RL2	1
COL20A1	ITGA10_ITGB1	1
COL20A1	ITGA1_ITGB1	1
COL20A1	ITGA11_ITGB1	1
COL20A1	ITGA2_ITGB1	1
CLCF1	SORL1	1
CLCF1	CNTFR_IL6ST_LIFR	1
IL36RN	IL1RAP_IL1RL2	1
IL36A	IL1RAP_IL1RL2	1
GDF2	ACVR2B_ACVRL1	1
GDF2	ACVR2A_ACVRL1	1
COL17A1	ITGA10_ITGB1	1
COL17A1	ITGA1_ITGB1	1
COL17A1	ITGA11_ITGB1	1
COL17A1	ITGA2_ITGB1	1
COL8A1	ITGA1_ITGB1	1
COL8A1	ITGA11_ITGB1	1
COL8A1	ITGA10_ITGB1	1
COL8A1	ITGA2_ITGB1	1
COL7A1	ITGA1_ITGB1	1
COL7A1	ITGA11_ITGB1	1
COL7A1	ITGA10_ITGB1	1
COL7A1	ITGA2_ITGB1	1
COL5A3	ITGA10_ITGB1	1
COL5A3	ITGA11_ITGB1	1
COL5A3	ITGA1_ITGB1	1
COL5A3	ITGA2_ITGB1	1
COL5A2	ITGA10_ITGB1	1
COL5A2	ITGA11_ITGB1	1
COL5A2	ITGA1_ITGB1	1
COL5A2	ITGA2_ITGB1	1
COL5A1	ITGA10_ITGB1	1
COL5A1	ITGA11_ITGB1	1
COL5A1	ITGA1_ITGB1	1
COL5A1	ITGA2_ITGB1	1
COL3A1	ITGA10_ITGB1	1
COL3A1	ITGA11_ITGB1	1
COL3A1	ITGA1_ITGB1	1
COL3A1	ITGA2_ITGB1	1
COL18A1	ITGA10_ITGB1	1
COL18A1	ITGA11_ITGB1	1
COL18A1	ITGA1_ITGB1	1
COL18A1	ITGA2_ITGB1	1
COL14A1	ITGA10_ITGB1	1
COL14A1	ITGA11_ITGB1	1
COL14A1	ITGA1_ITGB1	1
COL14A1	ITGA2_ITGB1	1
COL11A1	ITGA10_ITGB1	1
COL11A1	ITGA11_ITGB1	1
COL11A1	ITGA1_ITGB1	1
COL11A1	ITGA2_ITGB1	1
LTF	BOC	1
LTF	IGDCC4	1
LTF	TREML2	1
LTF	TNFRSF11B	1
LTF	IL1RL1	1
LTF	BTN3A3	1
LTF	BTN3A2	1
LTF	AGER	1
TIMP3	DDR1	1
FGB	CDH5	1
F8	LRP4	1
F8	LRP2	1
C4A	CD46	2
MBL2	C1QB	1
MBL2	LRP1	1
ALB	B2M_FCGRT	1
LCN2	FCGR2A	1
F12	GP9	2
F12	GP5	2
F12	GP1BB	1
TPSAB1	F2RL1	1
IL12B	BOC	1
PSG9	AXL	1
PSG9	DCC	1
PSG9	DSCAM	1
MXRA5	MAG	1
MXRA5	PILRA	1
MXRA5	SIGLEC7	1
MXRA5	CD69	1
MXRA5	MPIG6B	1
MXRA5	PILRB	1
MXRA5	SIGLEC8	1
MXRA5	ILDR1	1
MXRA5	SCN2B	1
MXRA5	MFAP3L	1
MXRA5	AXL	1
MXRA5	AGER	1
PAM	FAP	1
PAM	DPP4	1
PSG4	TNFSF8	1
PSG4	DSCAM	1
HAPLN1	IGDCC4	1
HAPLN1	PRTG	1
HAPLN1	MPIG6B	1
HAPLN1	TREML2	1
HAPLN1	TNFRSF11B	1
HAPLN1	ADGRA2	1
HAPLN1	IL1RL1	1
HAPLN1	AGER	1
FSTL5	LILRA1	1
FSTL5	GP6	1
FSTL5	CEACAM19	1
FSTL5	CNTN5	1
FSTL5	IL6R	1
FSTL5	CHL1	1
FSTL5	SDK2	1
FSTL5	SIGLEC6	1
FSTL5	LILRB2	1
APOO	IL1RAPL2	1
IGSF10	MAG	1
IGSF10	CD200R1L	1
IGSF10	SLAMF9	1
IGSF10	MILR1	1
CNMD	PTPRD	1
WFIKKN2	IGDCC3	1
WFIKKN2	IGDCC4	1
WFIKKN2	PRTG	1
SPARC	FGFR1	1
SPARC	ENG	1
F11	GP5	1
F11	GP9	1
F11	GP1BB	1
PSG6	DSCAM	1
IL11RA	CD40	1
IMPG2	PRLR	1
IGFBPL1	DCC	1
BPI	SLAMF9	1
PI16	TNFRSF21	1
PI16	MFAP3L	1
PSG5	TNFRSF12A	1
PSG5	PDGFRA	1
PSG7	DCC	1
PSG7	CLEC4A	1
PSG7	DSCAM	1
IGFBP7	MPIG6B	1
TPSB2	F2RL1	1
TREML4	SIGLEC8	1
SCUBE2	KDR	1
HGF	CREB1	1
HGF	PAK1	1
HGF	PDGFRA	1
HGF	EPHA4	1
HGF	MAPK14	1
HGF	MMP14	1
HGF	AATK	1
HGF	PLCG1	1
HGF	MAPK1	1
HGF	CTNNB1	1
HGF	FGFR2	1
HGF	GAB1	1
HGF	FN1	1
HGF	EPHB4	1
HGF	XIAP	1
HGF	ODC1	1
HGF	ROS1	1
HGF	SRC	1
HGF	EPHA7	1
HGF	TNF	1
HGF	CDC42	1
HGF	ERRFI1	1
HGF	CTTN	1
HGF	PTK2	1
HGF	NTRK3	1
HGF	CCL5	1
HGF	ANGPT1	1
HGF	EGR1	1
HGF	THBS1	1
HGF	BAD	1
HGF	MST1R	1
HGF	PLA2G1B	1
HGF	STAT3	1
HGF	FGFR1	1
HGF	FLT1	1
HGF	MTOR	1
HGF	DGKA	1
HGF	EPHA3	1
HGF	MAP2K2	1
HGF	MERTK	1
HGF	EDN1	1
HGF	CSF1R	1
HGF	F3	1
HGF	AKT1	1
HGF	FGFR3	1
HGF	MUSK	1
HGF	PIK3R1	1
HGF	HRAS	1
HGF	RELA	1
HGF	TYRO3	1
HGF	TEK	1
HGF	RET	1
HGF	PDGFRB	1
HGF	LMTK2	1
HGF	AXL	1
HGF	MYC	1
HGF	SPHK1	1
HGF	CAV1	1
HGF	NTRK2	1
HGF	EPHB1	1
HGF	MAP2K1	1
HGF	CDKN1A	1
HGF	AFP	1
HGF	RB1	1
HGF	STAT6	1
HGF	INSRR	1
HGF	INSR	1
HGF	ERBB2	1
HGF	ERBB3	1
HGF	EPHA8	1
HGF	MAPK8	1
HGF	RAC1	1
HGF	TIAM1	1
HGF	IL1RN	1
HGF	TGFB1	1
HGF	PTTG1	1
HGF	PTK7	1
HGF	PRKCD	1
HGF	DDR2	1
HGF	ERBB4	1
HGF	PLAU	1
HGF	RBM39	1
HGF	PIK3CG	1
HGF	MAPK3	1
HGF	EGFR	1
HGF	EPHB3	1
HGF	SPSB1	1
HGF	EPHB2	1
HGF	TIE1	1
HGF	FLT3	1
HGF	BMP1	1
HGF	ANXA1	1
HGF	FLT4	1
HGF	THPO	1
HGF	FGFR4	1
HGF	RAPGEF1	1
HGF	IGF1R	1
HGF	SLTM	1
HGF	RYK	1
HGF	ALK	1
HGF	KIT	1
HGF	LTK	1
HGF	VEGFA	1
HGF	ADD1	1
HGF	VCL	1
HGF	EPHA2	1
HGF	PIK3CA	1
HGF	NOS2	1
HGF	STMN1	1
HGF	CDK1	1
HGF	A2M	1
HGF	CDKN1B	1
HGF	NTRK1	1
HGF	PLD1	1
HGF	RELB	1
HGF	EPHA5	1
HGF	ROR2	1
HGF	WASF2	1
HGF	EPHA6	1
HGF	SPINT1	1
HGF	CXCL8	1
HGF	IL11	1
HGF	TMSB4X	1
HGF	NOS3	1
HGF	ROR1	1
HGF	DDR1	1
HGF	KDR	1
HGF	EIF4EBP1	1
HGF	PXN	1
HGF	CCL2	1
HGF	STK11	1
HGF	PRKCB	1
HGF	EPHA1	1
HGF	AR	1
HGF	TGIF1	1
IL6	DDIT3	1
IL6	ABCB1	1
IL6	IRF1	1
IL6	IL1B	1
IL6	MAP2K6	1
IL6	GAB1	1
IL6	CCR7	1
IL6	FN1	1
IL6	DCN	1
IL6	HMOX1	1
IL6	VASP	1
IL6	PRL	1
IL6	IL1A	1
IL6	ALPP	1
IL6	NSA2	1
IL6	STAT3	1
IL6	HGF	1
IL6	CDK4	1
IL6	MTOR	1
IL6	IL17A	1
IL6	MAPK7	1
IL6	SERPINE1	1
IL6	MUC3A	1
IL6	SHC1	1
IL6	FOXO1	1
IL6	IL2	1
IL6	CXCL12	1
IL6	AGT	1
IL6	CRP	1
IL6	PIAS3	1
IL6	SGK1	1
IL6	MSR1	1
IL6	OXTR	1
IL6	PTGS2	1
IL6	INSR	1
IL6	MMP9	1
IL6	GFAP	1
IL6	TLR2	1
IL6	HAMP	1
IL6	SLC52A2	1
IL6	SERPINA6	1
IL6	SAA1	1
IL6	ESR1	1
IL6	FGF1	1
IL6	HPR	1
IL6	GRB2	1
IL6	IL1RN	1
IL6	LIF	1
IL6	JAK3	1
IL6	CTSB	1
IL6	GAB2	1
IL6	AVP	1
IL6	IL10	1
IL6	FGF2	1
IL6	TSHR	1
IL6	MAPK3	1
IL6	POU2F1	1
IL6	PTPN11	1
IL6	STAT1	1
IL6	PTHLH	1
IL6	FGL1	1
IL6	LBR	1
IL6	THPO	1
IL6	BCL2	1
IL6	FOSB	1
IL6	VWF	1
IL6	GCSAM	1
IL6	MCL1	1
IL6	SLTM	1
IL6	NOTCH3	1
IL6	SOS1	1
IL6	VEGFA	1
IL6	TLR4	1
IL6	TWIST1	1
IL6	A2M	1
IL6	CSF1	1
IL6	GZMB	1
IL6	IL2RB	1
IL6	VAV1	1
IL6	LYN	1
IL6	NEU3	1
IL6	IRS1	1
IL6	KDR	1
IL6	CCL2	1
IL6	STK11	1
IL6	RPS6KB1	1
IL6	CISH	1
IL6	MITF	1
IL6	GH1	1
IL6	AR	1
IL6	BCL6	1
IL6	PIAS1	1
LPL	APOE	1
LPL	IFNG	1
LPL	CETP	1
LPL	APOA2	1
LPL	A2M	1
LPL	TNF	1
LPL	STAT1	1
LPL	APOC3	1
LPL	APOC2	1
LPL	APOA1	1
ANGPT1	PDGFRA	1
ANGPT1	EPHA4	1
ANGPT1	MAP2K4	1
ANGPT1	MAPK14	1
ANGPT1	AATK	1
ANGPT1	MAPK1	1
ANGPT1	FGFR2	1
ANGPT1	ICAM1	1
ANGPT1	EPHB4	1
ANGPT1	DOK2	1
ANGPT1	ROS1	1
ANGPT1	EPHA7	1
ANGPT1	TNF	1
ANGPT1	NTRK3	1
